pathogen_cat,vaccine_coverage_cat,endemic_time,prop_susceptible
Measles,Current levels,7721,0.07910837068869693
Measles,Current levels,7343,0.07847065964862479
Measles,Current levels,8169,0.07922700622658188
Measles,Current levels,6881,0.07810199026937446
Measles,Current levels,8652,0.07835822821043519
Measles,Current levels,7903,0.0791141912175825
Measles,Current levels,7630,0.07882952627784812
Measles,Current levels,7238,0.07856455613922377
Measles,Current levels,7630,0.07887630410334144
Measles,Current levels,8106,0.07920302400383016
Measles,Current levels,7049,0.07848695553974652
Measles,Current levels,8470,0.07828232694449912
Measles,Current levels,7273,0.07863866812782759
Measles,Current levels,7756,0.07916366954373603
Measles,Current levels,7329,0.07875625406400029
Measles,Current levels,7539,0.07875019287696294
Measles,Current levels,7644,0.07899730532479249
Measles,Current levels,6734,0.0781678286873148
Measles,Current levels,9079,0.07957761373803195
Measles,Current levels,8834,0.07897840097173442
Measles,Current levels,6573,0.07798368262157294
Measles,Current levels,7175,0.07859878331105008
Measles,Current levels,7693,0.07895197123302725
Measles,Current levels,8176,0.07931993989076153
Measles,Current levels,8064,0.07931780599050414
Measles,Current levels,6146,0.07753390059639617
Measles,Current levels,7903,0.07906323820158695
Measles,Current levels,7126,0.07840084881225481
Measles,Current levels,8750,0.07980149255390222
Measles,Current levels,8239,0.07890860034069287
Measles,Current levels,8029,0.07919981387543533
Measles,Current levels,8029,0.07892890552946281
Measles,Current levels,7637,0.07896244244772896
Measles,Current levels,8841,0.07847635611116734
Measles,Current levels,7364,0.07873024401613143
Measles,Current levels,8057,0.07906746423085603
Measles,Current levels,7238,0.07867567807590842
Measles,Current levels,7868,0.079155224265922
Measles,Current levels,7854,0.078891972313129
Measles,Current levels,8764,0.07917566249754389
Measles,Current levels,7147,0.07855633246356555
Measles,Current levels,8463,0.07937733624309365
Measles,Current levels,6678,0.07811629982969473
Measles,Current levels,7497,0.07890966997867753
Measles,Current levels,8498,0.07863787595944972
Measles,Current levels,7364,0.07856730345673982
Measles,Current levels,7322,0.07870027933988194
Measles,Current levels,7280,0.0786811745424248
Measles,Current levels,7756,0.07905630725941558
Measles,Current levels,7161,0.07860954256087585
Measles,Current levels,7406,0.07882868649748472
Measles,Current levels,8197,0.07887685106194356
Measles,Current levels,7336,0.07866986376274825
Measles,Current levels,8659,0.078999375958714
Measles,Current levels,7154,0.07860893539191753
Measles,Current levels,7784,0.07894998344575184
Measles,Current levels,7763,0.07906651844185847
Measles,Current levels,6622,0.07801972690632064
Measles,Current levels,7616,0.07874304905995358
Measles,Current levels,8750,0.07914684480366962
Measles,Current levels,8526,0.07947026249443669
Measles,Current levels,8337,0.0791482875565037
Measles,Current levels,8750,0.0795159220464467
Measles,Current levels,8260,0.07940835136741733
Measles,Current levels,8092,0.07930541354361781
Measles,Current levels,8057,0.07924798774721312
Measles,Current levels,7588,0.07888535911533637
Measles,Current levels,8274,0.07931782981556643
Measles,Current levels,8813,0.0783463635921799
Measles,Current levels,7560,0.07867022267232596
Measles,Current levels,8204,0.07893793578175178
Measles,Current levels,7980,0.07905222362655
Measles,Current levels,9079,0.07907910605761227
Measles,Current levels,7168,0.07856390769762228
Measles,Current levels,7623,0.07894607985608179
Measles,Current levels,7847,0.07908324150056094
Measles,Current levels,7749,0.07897106093894457
Measles,Current levels,8491,0.07946988432700727
Measles,Current levels,8316,0.07935329100579129
Measles,Current levels,8141,0.07883529160816558
Measles,Current levels,9086,0.07942033608986057
Measles,Current levels,8876,0.07804923437650098
Measles,Current levels,7329,0.07874573523935628
Measles,Current levels,7406,0.07846195673734921
Measles,Current levels,6475,0.07785350724580475
Measles,Current levels,8659,0.07924867059547716
Measles,Current levels,8512,0.07871893234707447
Measles,Current levels,7434,0.07886203378580571
Measles,Current levels,6678,0.07811278174695041
Measles,Current levels,8841,0.07847536115110361
Measles,Current levels,7350,0.0787675298931553
Measles,Current levels,8316,0.07948002559347303
Measles,Current levels,8183,0.07924540746758159
Measles,Current levels,8358,0.07899650829294591
Measles,Current levels,8505,0.07887124979777821
Measles,Current levels,7266,0.07834510711159935
Measles,Current levels,7511,0.07878849121316261
Measles,Current levels,7826,0.07922905294187654
Measles,Current levels,7084,0.07837193531847526
Measles,Current levels,6566,0.07795095293058046
Measles,Current levels,7966,0.0792722272963123
Measles,Current levels,7077,0.07833427427077867
Measles,Current levels,7434,0.07887562829396792
Measles,Current levels,7224,0.07853956526988212
Measles,Current levels,7273,0.07852449255721883
Measles,Current levels,7469,0.07862139853919971
Measles,Current levels,7084,0.07827671567913749
Measles,Current levels,7273,0.07866194107878378
Measles,Current levels,7392,0.07858867464388078
Measles,Current levels,7581,0.07900343673478762
Measles,Current levels,7105,0.07852732436885376
Measles,Current levels,7679,0.07883920479934552
Measles,Current levels,7826,0.07905083271088728
Measles,Current levels,7581,0.07897027950248049
Measles,Current levels,7224,0.07848564404929913
Measles,Current levels,7777,0.07917906972274805
Measles,Current levels,8127,0.07924687935172244
Measles,Current levels,7756,0.07910705356967862
Measles,Current levels,6545,0.0779719957679409
Measles,Current levels,6958,0.07826694761811959
Measles,Current levels,6909,0.07824968297118064
Measles,Current levels,6783,0.07811281497551013
Measles,Current levels,7035,0.07847532698969208
Measles,Current levels,7980,0.07932263194813853
Measles,Current levels,7196,0.07863525989048069
Measles,Current levels,6531,0.07796369112750291
Measles,Current levels,6811,0.07822587838241041
Measles,Current levels,6587,0.07799999508402525
Measles,Current levels,7553,0.07897332343902651
Measles,Current levels,7315,0.07871675692163782
Measles,Current levels,6391,0.07769151595623988
Measles,Current levels,8848,0.07889780876677546
Measles,Current levels,8862,0.07950339261754562
Measles,Current levels,7770,0.07916173237479528
Measles,Current levels,7924,0.07907183356508803
Measles,Current levels,7182,0.0786266001065003
Measles,Current levels,8407,0.07895780641100884
Measles,Current levels,7056,0.07850159503520922
Measles,Current levels,8211,0.0787149663526048
Measles,Current levels,7777,0.07883639639261283
Measles,Current levels,8134,0.07895154503426903
Measles,Current levels,7427,0.07879439339747607
Measles,Current levels,7609,0.07895487064662259
Measles,Current levels,7644,0.07840298586315825
Measles,Current levels,6566,0.07795633584527616
Measles,Current levels,7511,0.07876650884534465
Measles,Current levels,8554,0.07928315255492668
Measles,Current levels,7938,0.07835676043399371
Measles,Current levels,6776,0.07812935774452388
Measles,Current levels,6832,0.07816119618284294
Measles,Current levels,7077,0.07845938163134669
Measles,Current levels,8575,0.07899512982663572
Measles,Current levels,7770,0.07909870343175258
Measles,Current levels,7028,0.07847664449263575
Measles,Current levels,8071,0.0793995462216805
Measles,Current levels,7315,0.07855292455569565
Measles,Current levels,5999,0.07737242775071862
Measles,Current levels,6790,0.0781874540245002
Measles,Current levels,7252,0.0786858238254829
Measles,Current levels,7168,0.07852098321353436
Measles,Current levels,7385,0.07864071162799982
Measles,Current levels,8596,0.07955063362338044
Measles,Current levels,7651,0.07892084146508742
Measles,Current levels,7798,0.07883907642112048
Measles,Current levels,8197,0.07953203867209344
Measles,Current levels,6867,0.07821363596655126
Measles,Current levels,7392,0.07879639871272844
Measles,Current levels,9065,0.07965292474826255
Measles,Current levels,7091,0.07827715508123817
Measles,Current levels,7574,0.07863959060848028
Measles,Current levels,8736,0.07839400474464639
Measles,Current levels,6902,0.07833705322402203
Measles,Current levels,7525,0.07890439632849877
Measles,Current levels,7812,0.0791567942685459
Measles,Current levels,7560,0.07897175023585624
Measles,Current levels,7756,0.07860267633181227
Measles,Current levels,8134,0.07909030081276364
Measles,Current levels,7203,0.07840535186580234
Measles,Current levels,6902,0.07835554586742083
Measles,Current levels,8575,0.0788743651634723
Measles,Current levels,7252,0.07828211752924095
Measles,Current levels,8575,0.07942270572319389
Measles,Current levels,7231,0.07865975149785241
Measles,Current levels,6727,0.07811505076783967
Measles,Current levels,6965,0.07841145026450454
Measles,Current levels,7231,0.07866919489769982
Measles,Current levels,7497,0.07892509580708333
Measles,Current levels,9016,0.07866623119362426
Measles,Current levels,7511,0.0784434394008757
Measles,Current levels,8127,0.0794791731654109
Measles,Current levels,7546,0.07842927809545298
Measles,Current levels,6601,0.07803217623911944
Measles,Current levels,7266,0.07868689127045334
Measles,Current levels,7735,0.07889161436056724
Measles,Current levels,7203,0.07862775462926606
Measles,Current levels,7735,0.07895155344888544
Measles,Current levels,8015,0.07937465528021691
Measles,Current levels,7658,0.07907556701464608
Measles,Current levels,8029,0.07936688584568874
Measles,Current levels,7441,0.07884730223054041
Measles,Current levels,6790,0.07809368404062292
Measles,Current levels,7252,0.0786261293536077
Measles,Current levels,6944,0.07838954289636735
Measles,Current levels,8183,0.07893202216610601
Measles,Current levels,9030,0.07924665205805223
Measles,Current levels,7924,0.07918920431149779
Measles,Current levels,7959,0.07905233413377516
Measles,Current levels,8890,0.07989500257369063
Measles,Current levels,6293,0.07770710018074804
Measles,Current levels,7616,0.07892903694964677
Measles,Current levels,5866,0.07718099071093505
Measles,Current levels,7308,0.07862945236879075
Measles,Current levels,7945,0.07903546227374558
Measles,Current levels,6888,0.07828323364813296
Measles,Current levels,8729,0.07917983540691437
Measles,Current levels,8288,0.07907301727576754
Measles,Current levels,9051,0.07857807361119674
Measles,Current levels,7189,0.07810834270109905
Measles,Current levels,8729,0.07947109021049978
Measles,Current levels,7623,0.07895861662566599
Measles,Current levels,6538,0.07790861482366582
Measles,Current levels,8232,0.07896222181834577
Measles,Current levels,7770,0.07892125982128592
Measles,Current levels,7406,0.07884603645820756
Measles,Current levels,7707,0.07897066538901308
Measles,Current levels,7469,0.07859703490151367
Measles,Current levels,6643,0.07802084895125587
Measles,Current levels,8624,0.07823357727508576
Measles,Current levels,7973,0.07886444017326409
Measles,Current levels,6706,0.07811178924463495
Measles,Current levels,6832,0.07809942507654329
Measles,Current levels,6790,0.07795758604988795
Measles,Current levels,7427,0.07875693457253671
Measles,Current levels,6734,0.078181012204672
Measles,Current levels,7266,0.07862194281764556
Measles,Current levels,8337,0.07892926120522849
Measles,Current levels,8680,0.07966047760254873
Measles,Current levels,7364,0.0782119218853429
Measles,Current levels,8071,0.07941687195403696
Measles,Current levels,7791,0.07843452878095322
Measles,Current levels,7714,0.07908381219261758
Measles,Current levels,8687,0.07876481364018202
Measles,Current levels,8379,0.0794643248810667
Measles,Current levels,7280,0.07860177836473735
Measles,Current levels,7574,0.07852086693441643
Measles,Current levels,9044,0.079383552624699
Measles,Current levels,7238,0.07866699900911873
Measles,Current levels,7595,0.07881046107613748
Measles,Current levels,7637,0.07891942305294276
Measles,Current levels,8652,0.07812239406506845
Measles,Current levels,8498,0.078649263402013
Measles,Current levels,7882,0.07876667746495213
Measles,Current levels,6804,0.07815172610732345
Measles,Current levels,7490,0.07876118213337256
Measles,Current levels,7637,0.0789550865386594
Measles,Current levels,7903,0.07868967627849129
Measles,Current levels,8008,0.07911580040066209
Measles,Current levels,8309,0.07922992495218337
Measles,Current levels,7455,0.07871835916894278
Measles,Current levels,7945,0.07898146652765708
Measles,Current levels,7252,0.07861497329336614
Measles,Current levels,7952,0.07914927247220047
Measles,Current levels,7217,0.07863064303202781
Measles,Current levels,6594,0.0779988491700337
Measles,Current levels,8246,0.07927562654616553
Measles,Current levels,7350,0.07875423805985841
Measles,Current levels,7238,0.07865977616823738
Measles,Current levels,6818,0.07826064128743881
Measles,Current levels,7154,0.07821973089996342
Measles,Current levels,7399,0.07879745829256413
Measles,Current levels,8120,0.07901220151578575
Measles,Current levels,7770,0.07917024684191992
Measles,Current levels,6825,0.0781957651044669
Measles,Current levels,8624,0.07962687826994454
Measles,Current levels,6272,0.07765539199393653
Measles,Current levels,7329,0.07872976426204195
Measles,Current levels,8246,0.07942016870314957
Measles,Current levels,6685,0.07803473921261231
Measles,Current levels,7266,0.07857021296079458
Measles,Current levels,8323,0.0789657219590533
Measles,Current levels,8792,0.0782407815245706
Measles,Current levels,7287,0.07866601672690278
Measles,Current levels,7217,0.0786035106350961
Measles,Current levels,7147,0.07855189527384257
Measles,Current levels,7126,0.07852675074069279
Measles,Current levels,7812,0.07883149177275908
Measles,Current levels,8435,0.07953654471374283
Measles,Current levels,8491,0.07947727574269442
Measles,Current levels,6202,0.0776054862714411
Measles,Current levels,8701,0.07810012439279627
Measles,Current levels,7826,0.07907998693891687
Measles,Current levels,6783,0.07815324642573472
Measles,Current levels,7294,0.078692917457809
Measles,Current levels,8456,0.07829616283733033
Measles,Current levels,7721,0.07899915256102838
Measles,Current levels,7343,0.07876602938242412
Measles,Current levels,6832,0.07820073180686335
Measles,Current levels,7406,0.07864824097629018
Measles,Current levels,7644,0.07903266074920968
Measles,Current levels,6433,0.07786334201318781
Measles,Current levels,7280,0.0786815402390528
Measles,Current levels,7826,0.07916085783577437
Measles,Current levels,8148,0.07939654903359612
Measles,Current levels,8988,0.07964571779317904
Measles,Current levels,7833,0.07919875592910795
Measles,Current levels,8974,0.07931221501592434
Polio,No vaccinations,4081,0.13647175044683355
Polio,No vaccinations,5901,0.19059113606668576
Polio,No vaccinations,5369,0.17475420990826573
Polio,No vaccinations,6804,0.21741541417289073
Polio,No vaccinations,5950,0.192022069553638
Polio,No vaccinations,5810,0.1879035711056846
Polio,No vaccinations,4795,0.15773447537098825
Polio,No vaccinations,4074,0.13626101711349436
Polio,No vaccinations,5733,0.18558447657755522
Polio,No vaccinations,5740,0.18581028498012164
Polio,No vaccinations,6104,0.19663209584361516
Polio,No vaccinations,5880,0.18993494813358158
Polio,No vaccinations,4767,0.15685744502060697
Polio,No vaccinations,5999,0.1935143044212222
Polio,No vaccinations,6461,0.20727500177019875
Polio,No vaccinations,4879,0.16019957978336052
Polio,No vaccinations,5635,0.18266666557162167
Polio,No vaccinations,6615,0.21181645874046198
Polio,No vaccinations,6027,0.19429747779854922
Polio,No vaccinations,6664,0.21329755626722444
Polio,No vaccinations,5586,0.181204897711804
Polio,No vaccinations,4067,0.13605978027079324
Polio,No vaccinations,3598,0.12211199952024675
Polio,No vaccinations,4557,0.15059867703623855
Polio,No vaccinations,3416,0.11670927558614436
Polio,No vaccinations,6587,0.21098421070363121
Polio,No vaccinations,6020,0.19409268091832452
Polio,No vaccinations,5488,0.17830772195460026
Polio,No vaccinations,5789,0.18726056024244836
Polio,No vaccinations,4697,0.15476472035736494
Polio,No vaccinations,5908,0.19081099224511433
Polio,No vaccinations,6139,0.19764093335758728
Polio,No vaccinations,4207,0.1402173648474462
Polio,No vaccinations,4088,0.136661468242025
Polio,No vaccinations,5439,0.17686134898890976
Polio,No vaccinations,6013,0.19391101114949794
Polio,No vaccinations,5397,0.1755923998455168
Polio,No vaccinations,6230,0.20035007950643272
Polio,No vaccinations,5523,0.17935014502301488
Polio,No vaccinations,4424,0.14667155495368364
Polio,No vaccinations,7056,0.2249006399372979
Polio,No vaccinations,6167,0.19849133385667597
Polio,No vaccinations,5663,0.1834957382323766
Polio,No vaccinations,3465,0.11814550327856059
Polio,No vaccinations,4711,0.15523267134250293
Polio,No vaccinations,4501,0.14898383524093675
Polio,No vaccinations,5390,0.17540802536542893
Polio,No vaccinations,6965,0.22222299368515844
Polio,No vaccinations,4340,0.14419053691694977
Polio,No vaccinations,4543,0.15021156163258267
Polio,No vaccinations,5810,0.18785714266797707
Polio,No vaccinations,5572,0.1807759692360151
Polio,No vaccinations,4592,0.15165957681649092
Polio,No vaccinations,4515,0.14937209192628362
Polio,No vaccinations,7539,0.23925633628555365
Polio,No vaccinations,6153,0.19807064266950783
Polio,No vaccinations,4214,0.14042305567385502
Polio,No vaccinations,4529,0.14977679851210804
Polio,No vaccinations,4228,0.14083661536449368
Polio,No vaccinations,6398,0.20535790146786334
Polio,No vaccinations,5586,0.18123560026846217
Polio,No vaccinations,4690,0.1545811277379422
Polio,No vaccinations,7119,0.22680513559774534
Polio,No vaccinations,3640,0.12333226193392284
Polio,No vaccinations,6307,0.20270582731758982
Polio,No vaccinations,5306,0.17292802011697872
Polio,No vaccinations,6286,0.20207951167565621
Polio,No vaccinations,4718,0.1554138066982908
Polio,No vaccinations,4165,0.1389905872608272
Polio,No vaccinations,6573,0.2105700836645786
Polio,No vaccinations,4431,0.14684941394542994
Polio,No vaccinations,3472,0.11834854341575764
Polio,No vaccinations,5831,0.18849424992333955
Polio,No vaccinations,5068,0.16585217248290388
Polio,No vaccinations,4718,0.15542594948093957
Polio,No vaccinations,4914,0.16125048448761234
Polio,No vaccinations,6944,0.22158191355958978
Polio,No vaccinations,4018,0.1345647813250903
Polio,No vaccinations,4270,0.14207132347675056
Polio,No vaccinations,6118,0.19706322419087946
Polio,No vaccinations,5950,0.19201650301910714
Polio,No vaccinations,4102,0.13706181894446723
Polio,No vaccinations,4907,0.1610055489885205
Polio,No vaccinations,3696,0.12501606416264122
Polio,No vaccinations,5166,0.16874662873697768
Polio,No vaccinations,5390,0.17537473163222722
Polio,No vaccinations,4256,0.1416896840094792
Polio,No vaccinations,4221,0.14063731414444014
Polio,No vaccinations,5110,0.16706568939684532
Polio,No vaccinations,3983,0.13355521146943725
Polio,No vaccinations,5873,0.18974160925813008
Polio,No vaccinations,6433,0.20637279346301587
Polio,No vaccinations,4508,0.1491594832107386
Polio,No vaccinations,4214,0.1404219080028508
Polio,No vaccinations,6713,0.2147212195240174
Polio,No vaccinations,3584,0.12170376646683645
Polio,No vaccinations,5670,0.1837327088485435
Polio,No vaccinations,3731,0.1260755173177168
Polio,No vaccinations,4046,0.13542057572523483
Polio,No vaccinations,5187,0.16937462877382706
Polio,No vaccinations,3962,0.13291613978318265
Polio,No vaccinations,5334,0.17374440212527437
Polio,No vaccinations,6020,0.1941395317456661
Polio,No vaccinations,6006,0.1937091082988923
Polio,No vaccinations,4564,0.15081241594402747
Polio,No vaccinations,6629,0.2122469498185561
Polio,No vaccinations,5390,0.17541396242549387
Polio,No vaccinations,6118,0.1970376999687977
Polio,No vaccinations,6657,0.21309529032863617
Polio,No vaccinations,5145,0.1681297711047898
Polio,No vaccinations,4228,0.1408363445326006
Polio,No vaccinations,6601,0.21137682416499953
Polio,No vaccinations,4004,0.13415621337814784
Polio,No vaccinations,5222,0.17037583054364305
Polio,No vaccinations,3787,0.12768485180536474
Polio,No vaccinations,5355,0.17435002630701418
Polio,No vaccinations,4970,0.1628933163540577
Polio,No vaccinations,4627,0.15268528635984058
Polio,No vaccinations,3521,0.1198047229741157
Polio,No vaccinations,3822,0.12877710593982727
Polio,No vaccinations,5082,0.16623026539260458
Polio,No vaccinations,4893,0.16057281206044674
Polio,No vaccinations,7112,0.22660078356467692
Polio,No vaccinations,4949,0.16226138822154174
Polio,No vaccinations,6510,0.20867627500291003
Polio,No vaccinations,7343,0.23344340132571623
Polio,No vaccinations,4935,0.16186245682005307
Polio,No vaccinations,5250,0.17125462592041052
Polio,No vaccinations,4459,0.1477024810560623
Polio,No vaccinations,4697,0.15478362515560765
Polio,No vaccinations,4116,0.13750052393782766
Polio,No vaccinations,3423,0.11685723392230105
Polio,No vaccinations,5719,0.1852117835016869
Polio,No vaccinations,6083,0.19596830938074605
Polio,No vaccinations,3773,0.127310661310859
Polio,No vaccinations,5222,0.17039515585823342
Polio,No vaccinations,6769,0.21639023112397968
Polio,No vaccinations,3780,0.12750640741863262
Polio,No vaccinations,5544,0.1799958432328542
Polio,No vaccinations,5299,0.1726951659550534
Polio,No vaccinations,5369,0.17479088071004092
Polio,No vaccinations,5355,0.17435715290145076
Polio,No vaccinations,5978,0.1928864781765888
Polio,No vaccinations,5117,0.16725816579926917
Polio,No vaccinations,4690,0.1546082677676551
Polio,No vaccinations,5964,0.19248641487847495
Polio,No vaccinations,4606,0.1520588844377073
Polio,No vaccinations,4774,0.15709533405618492
Polio,No vaccinations,4018,0.13455573190268932
Polio,No vaccinations,5432,0.17664973733060382
Polio,No vaccinations,4690,0.15455401716871878
Polio,No vaccinations,7084,0.22576629524123182
Polio,No vaccinations,5593,0.18141898250664137
Polio,No vaccinations,5103,0.1668579892324231
Polio,No vaccinations,7245,0.23056574416724288
Polio,No vaccinations,3941,0.13227906252213384
Polio,No vaccinations,3654,0.12376032959591504
Polio,No vaccinations,5411,0.17603384913843123
Polio,No vaccinations,5299,0.17267057233089717
Polio,No vaccinations,4396,0.1458186759738958
Polio,No vaccinations,3920,0.131694257020385
Polio,No vaccinations,4599,0.15186564926620524
Polio,No vaccinations,4984,0.16331951361518732
Polio,No vaccinations,6237,0.20058912310107763
Polio,No vaccinations,6174,0.1987089794000004
Polio,No vaccinations,5075,0.16603535971675443
Polio,No vaccinations,4109,0.13730570900598632
Polio,No vaccinations,3682,0.1246211027760239
Polio,No vaccinations,4228,0.140839755572786
Polio,No vaccinations,4298,0.14292904817670313
Polio,No vaccinations,6440,0.20660417780531765
Polio,No vaccinations,3766,0.127079040857207
Polio,No vaccinations,4361,0.14480610162047292
Polio,No vaccinations,5691,0.18431457037928356
Polio,No vaccinations,4669,0.15395801841071197
Polio,No vaccinations,4991,0.1635334069413703
Polio,No vaccinations,6342,0.20367823293721815
Polio,No vaccinations,4669,0.15394767106853308
Polio,No vaccinations,4942,0.16206636939553848
Polio,No vaccinations,4711,0.15521041625716048
Polio,No vaccinations,3759,0.126872079733097
Polio,No vaccinations,5642,0.182857505501892
Polio,No vaccinations,4067,0.13602986047364313
Polio,No vaccinations,5873,0.1897862771789725
Polio,No vaccinations,4718,0.15541906331850847
Polio,No vaccinations,6517,0.20886894401962808
Polio,No vaccinations,4676,0.15415709251715842
Polio,No vaccinations,5537,0.17976266284116293
Polio,No vaccinations,4018,0.13457217265937585
Polio,No vaccinations,5467,0.17766922012977737
Polio,No vaccinations,4060,0.1358301236229374
Polio,No vaccinations,5131,0.16769375019055074
Polio,No vaccinations,5747,0.18599506569039334
Polio,No vaccinations,3990,0.13374406172628264
Polio,No vaccinations,6244,0.20079214045121874
Polio,No vaccinations,4200,0.13999757661601628
Polio,No vaccinations,4032,0.13502441137368815
Polio,No vaccinations,3997,0.13395846225720437
Polio,No vaccinations,3976,0.1333296900579375
Polio,No vaccinations,5649,0.18311050719006938
Polio,No vaccinations,4214,0.14040896031040603
Polio,No vaccinations,4137,0.13812075905373733
Polio,No vaccinations,4585,0.15144275231186702
Polio,No vaccinations,4319,0.1435588798282331
Polio,No vaccinations,4942,0.16207268121036647
Polio,No vaccinations,4032,0.13499233423311902
Polio,No vaccinations,5537,0.1797626251190757
Polio,No vaccinations,6482,0.2078679150085044
Polio,No vaccinations,3682,0.1245970099455533
Polio,No vaccinations,5481,0.1781030325295247
Polio,No vaccinations,4214,0.14040678741439017
Polio,No vaccinations,4578,0.15123567983843342
Polio,No vaccinations,5082,0.16625303680500084
Polio,No vaccinations,5327,0.1735345203050871
Polio,No vaccinations,5054,0.16539815966365465
Polio,No vaccinations,4641,0.15310036116113176
Polio,No vaccinations,5845,0.1889203656468914
Polio,No vaccinations,3864,0.1300246577283455
Polio,No vaccinations,3395,0.11607297713436948
Polio,No vaccinations,4886,0.16041571368573912
Polio,No vaccinations,4340,0.14413875127246448
Polio,No vaccinations,4410,0.1462605344698883
Polio,No vaccinations,5173,0.1689079266069444
Polio,No vaccinations,4137,0.13814551478591744
Polio,No vaccinations,5096,0.16665333468369314
Polio,No vaccinations,4326,0.14372958869925792
Polio,No vaccinations,5516,0.17911599625916994
Polio,No vaccinations,3892,0.1308660299693988
Polio,No vaccinations,4697,0.15476137697430797
Polio,No vaccinations,7553,0.2396972371702352
Polio,No vaccinations,4627,0.15268445549917214
Polio,No vaccinations,4221,0.14062482002553137
Polio,No vaccinations,3990,0.13376003934368197
Polio,No vaccinations,3927,0.13188296569127503
Polio,No vaccinations,3500,0.1191766178108521
Polio,No vaccinations,4921,0.161463162340166
Polio,No vaccinations,4536,0.14999116238111537
Polio,No vaccinations,6608,0.21162851113968284
Polio,No vaccinations,4557,0.15061539642675875
Polio,No vaccinations,4872,0.15999850373592803
Polio,No vaccinations,5502,0.1787558847240091
Polio,No vaccinations,4963,0.16268423413437688
Polio,No vaccinations,3612,0.12251066785653725
Polio,No vaccinations,3647,0.12357974806511936
Polio,No vaccinations,4508,0.149173431772512
Polio,No vaccinations,6167,0.19850236333992732
Polio,No vaccinations,3682,0.12461301347558348
Polio,No vaccinations,3829,0.12894822314754478
Polio,No vaccinations,4837,0.1589520957422659
Polio,No vaccinations,4963,0.1626851358276155
Polio,No vaccinations,4151,0.13854942099018677
Polio,No vaccinations,5404,0.17577610366280144
Polio,No vaccinations,5950,0.19203097563451285
Polio,No vaccinations,5033,0.16480431625523845
Polio,No vaccinations,3549,0.12063519073774309
Polio,No vaccinations,6986,0.2228501098578017
Polio,No vaccinations,5817,0.18808310729280273
Polio,No vaccinations,5278,0.17209288948692353
Polio,No vaccinations,6356,0.20408750198490905
Polio,No vaccinations,4522,0.14954958901665671
Polio,No vaccinations,6937,0.22137020693728188
Polio,No vaccinations,5159,0.16857385822515314
Polio,No vaccinations,4578,0.15120936315885056
Polio,No vaccinations,4760,0.15665252422325415
Polio,No vaccinations,4837,0.15894749927955282
Polio,No vaccinations,4690,0.15456316916360208
Polio,No vaccinations,4417,0.14646485631396758
Polio,No vaccinations,3374,0.11544286333428168
Polio,No vaccinations,6125,0.19726996714030876
Polio,No vaccinations,4032,0.13501412124790416
Polio,No vaccinations,4592,0.15166313543917814
Polio,No vaccinations,4676,0.15415043525122615
Polio,No vaccinations,6027,0.19434168171326874
Polio,No vaccinations,4690,0.15460711409252023
Polio,No vaccinations,6972,0.2224177465542876
Polio,No vaccinations,5985,0.19302896632610367
Polio,No vaccinations,3654,0.12377112016249273
Polio,No vaccinations,7217,0.22972463654362169
Polio,No vaccinations,5726,0.18537101552579824
Polio,No vaccinations,4025,0.13479886489380308
Polio,No vaccinations,4088,0.1366555357610716
Polio,No vaccinations,3430,0.11705742485895003
Polio,No vaccinations,4746,0.15623688975095285
Polio,No vaccinations,4214,0.14045578708673023
Polio,No vaccinations,6804,0.21744182433329864
Polio,No vaccinations,6601,0.21140289939468593
Polio,No vaccinations,4312,0.14333106214452304
Polio,No vaccinations,4466,0.1479085821140195
Polio,No vaccinations,4340,0.1441982887497186
Polio,No vaccinations,3850,0.12956544232642114
Polio,No vaccinations,3920,0.13168200311102393
Polio,No vaccinations,8134,0.25685536323618957
Polio,No vaccinations,4305,0.14312556302419427
Polio,No vaccinations,5439,0.1768470245354872
Polio,No vaccinations,6335,0.20346907688866853
Polio,No vaccinations,6027,0.1943252376531214
Polio,No vaccinations,4438,0.14710471420605478
Polio,No vaccinations,5194,0.16956662938047276
Polio,No vaccinations,3444,0.11754654662682305
Polio,No vaccinations,5824,0.18828256986758352
Polio,No vaccinations,6783,0.21679978594258176
Polio,No vaccinations,4221,0.14060949501757744
Polio,No vaccinations,4606,0.1520454410977404
Polio,No vaccinations,3388,0.11587505990069628
Polio,No vaccinations,4473,0.14812292696391444
Polio,No vaccinations,3304,0.11334882530564903
Polio,No vaccinations,6496,0.20831575532544255
Polio,No vaccinations,5537,0.17978673839529058
Polio,No vaccinations,5845,0.18894409584257568
Polio,No vaccinations,5397,0.1755929092878601
Polio,No vaccinations,4347,0.144368328423967
Polio,No vaccinations,4928,0.16166208180942376
Polio,No vaccinations,5467,0.17767028638377322
Polio,No vaccinations,5936,0.1916314258402543
Polio,No vaccinations,4830,0.15876675736300017
Polio,No vaccinations,3689,0.12479527089662068
Polio,No vaccinations,4529,0.14979271251873094
Polio,No vaccinations,6006,0.1936965354943749
Polio,No vaccinations,5488,0.1783123490136077
Polio,No vaccinations,5600,0.18165316545271942
Polio,No vaccinations,3164,0.10920078086093672
Polio,No vaccinations,5754,0.1862125625914427
Polio,No vaccinations,3682,0.12460864756243879
Polio,No vaccinations,7224,0.2298863155809221
Polio,No vaccinations,3395,0.1160774744523246
Polio,No vaccinations,6174,0.1987309137001298
Polio,No vaccinations,6839,0.21759946133252403
Polio,No vaccinations,6251,0.20099858705570053
