pathogen_cat,metric_cat,state,vaccine_coverage_cat,time,winsorized_mean,mean,p025,p975
Diphtheria,Cumulative new infections,US,Current levels,1060,0.9034999999999999,0.9839999999999989,0,5
Diphtheria,Cumulative new infections,US,Current levels,1062,0.9045000000000009,0.9850000000000004,0,5
Diphtheria,Cumulative new infections,US,Current levels,1064,0.9049999999999994,0.9854999999999986,0,5
Diphtheria,Cumulative new infections,US,Current levels,1066,0.9054999999999992,0.9859999999999999,0,5
Diphtheria,Cumulative new infections,US,Current levels,1068,0.9075000000000005,0.9880000000000003,0,5
Diphtheria,Cumulative new infections,US,Current levels,1070,0.9105000000000003,0.9915,0,5
Diphtheria,Cumulative new infections,US,Current levels,1072,0.9135000000000004,0.9944999999999999,0,5
Diphtheria,Cumulative new infections,US,Current levels,1074,0.9159999999999998,0.9970000000000001,0,5
Diphtheria,Cumulative new infections,US,Current levels,1076,0.9169999999999994,0.9980000000000003,0,5
Diphtheria,Cumulative new infections,US,Current levels,1078,0.9189999999999999,1,0,5
Diphtheria,Cumulative new infections,US,Current levels,1080,0.9210000000000005,1.0019999999999998,0,5
Diphtheria,Cumulative new infections,US,Current levels,1082,0.9225000000000004,1.0034999999999996,0,5
Diphtheria,Cumulative new infections,US,Current levels,1084,0.9245000000000002,1.0059999999999998,0,5
Diphtheria,Cumulative new infections,US,Current levels,1086,0.9259999999999999,1.0074999999999998,0,5
Diphtheria,Cumulative new infections,US,Current levels,1088,0.9285000000000003,1.01,0,5
Diphtheria,Cumulative new infections,US,Current levels,1090,0.9300000000000003,1.0119999999999996,0,5
Diphtheria,Cumulative new infections,US,Current levels,1092,0.9315000000000002,1.0134999999999996,0,5
Diphtheria,Cumulative new infections,US,Current levels,1094,0.9320000000000002,1.0139999999999998,0,5
Diphtheria,Cumulative new infections,US,Current levels,1096,0.9349999999999998,1.0170000000000001,0,5
Diphtheria,Cumulative new infections,US,Current levels,1098,0.9359999999999999,1.0179999999999993,0,5
Diphtheria,Cumulative new infections,US,Current levels,1100,0.9385,1.0205000000000006,0,5
Diphtheria,Cumulative new infections,US,Current levels,1102,0.9400000000000004,1.0219999999999996,0,5
Diphtheria,Cumulative new infections,US,Current levels,1104,0.9425,1.025000000000001,0,5
Diphtheria,Cumulative new infections,US,Current levels,1106,0.9449999999999997,1.0274999999999994,0,5
Diphtheria,Cumulative new infections,US,Current levels,1108,0.9479999999999996,1.0304999999999986,0,5
Diphtheria,Cumulative new infections,US,Current levels,1110,0.9494999999999997,1.032000000000001,0,5
Diphtheria,Cumulative new infections,US,Current levels,1112,0.9509999999999996,1.033499999999999,0,5.024999999999864
Diphtheria,Cumulative new infections,US,Current levels,1114,0.953,1.0355000000000005,0,5.024999999999864
Diphtheria,Cumulative new infections,US,Current levels,1116,0.9554999999999996,1.0380000000000007,0,5.024999999999864
Diphtheria,Cumulative new infections,US,Current levels,1118,0.9560000000000003,1.0385000000000006,0,5.024999999999864
Diphtheria,Cumulative new infections,US,Current levels,1120,0.959,1.0419999999999991,0,6
Diphtheria,Cumulative new infections,US,Current levels,1122,0.961000000000001,1.0440000000000018,0,6
Diphtheria,Cumulative new infections,US,Current levels,1124,0.9614999999999992,1.0445000000000004,0,6
Diphtheria,Cumulative new infections,US,Current levels,1126,0.9640000000000005,1.0470000000000002,0,6
Diphtheria,Cumulative new infections,US,Current levels,1128,0.9640000000000005,1.047,0,6
Diphtheria,Cumulative new infections,US,Current levels,1130,0.9655,1.0490000000000004,0,6
Diphtheria,Cumulative new infections,US,Current levels,1132,0.9679999999999996,1.0515,0,6
Diphtheria,Cumulative new infections,US,Current levels,1134,0.9700000000000004,1.0535000000000003,0,6
Diphtheria,Cumulative new infections,US,Current levels,1136,0.9719999999999999,1.056,0,6
Diphtheria,Cumulative new infections,US,Current levels,1138,0.9734999999999995,1.0580000000000003,0,6
Diphtheria,Cumulative new infections,US,Current levels,1140,0.9745000000000005,1.059000000000001,0,6
Diphtheria,Cumulative new infections,US,Current levels,1142,0.9760000000000004,1.061,0,6
Diphtheria,Cumulative new infections,US,Current levels,1144,0.9764999999999997,1.0614999999999999,0,6
Diphtheria,Cumulative new infections,US,Current levels,1146,0.9775000000000006,1.0625,0,6
Diphtheria,Cumulative new infections,US,Current levels,1148,0.9799999999999998,1.0650000000000002,0,6
Diphtheria,Cumulative new infections,US,Current levels,1150,0.9815000000000011,1.0665,0,6
Diphtheria,Cumulative new infections,US,Current levels,1152,0.9820000000000004,1.0669999999999997,0,6
Diphtheria,Cumulative new infections,US,Current levels,1154,0.9829999999999999,1.0680000000000005,0,6
Diphtheria,Cumulative new infections,US,Current levels,1156,0.9839999999999993,1.068999999999999,0,6
Diphtheria,Cumulative new infections,US,Current levels,1158,0.9854999999999992,1.0710000000000002,0,6
Diphtheria,Cumulative new infections,US,Current levels,1160,0.9860000000000003,1.0714999999999997,0,6
Diphtheria,Cumulative new infections,US,Current levels,1162,0.9893999999999996,1.0759999999999996,0,6
Diphtheria,Cumulative new infections,US,Current levels,1164,1.0104999999999997,1.0774999999999997,0,6
Diphtheria,Cumulative new infections,US,Current levels,1166,1.0119999999999998,1.0789999999999997,0,6
Diphtheria,Cumulative new infections,US,Current levels,1168,1.0134999999999996,1.0804999999999996,0,6
Diphtheria,Cumulative new infections,US,Current levels,1170,1.014,1.0809999999999997,0,6
Diphtheria,Cumulative new infections,US,Current levels,1172,1.0145000000000006,1.0815000000000001,0,6
Diphtheria,Cumulative new infections,US,Current levels,1174,1.0155,1.0824999999999996,0,6
Diphtheria,Cumulative new infections,US,Current levels,1176,1.017500000000001,1.084500000000001,0,6
Diphtheria,Cumulative new infections,US,Current levels,1178,1.0184999999999997,1.0854999999999995,0,6
Diphtheria,Cumulative new infections,US,Current levels,1180,1.02,1.0869999999999986,0,6
Diphtheria,Cumulative new infections,US,Current levels,1182,1.0220000000000007,1.0890000000000006,0,6
Diphtheria,Cumulative new infections,US,Current levels,1184,1.0220000000000007,1.0890000000000004,0,6
Diphtheria,Cumulative new infections,US,Current levels,1186,1.0244999999999984,1.091500000000002,0,6
Diphtheria,Cumulative new infections,US,Current levels,1188,1.0280000000000005,1.0950000000000004,0,6
Diphtheria,Cumulative new infections,US,Current levels,1190,1.0290000000000004,1.0959999999999992,0,6
Diphtheria,Cumulative new infections,US,Current levels,1192,1.0310000000000004,1.0980000000000005,0,6
Diphtheria,Cumulative new infections,US,Current levels,1194,1.0334999999999992,1.1005000000000005,0,6
Diphtheria,Cumulative new infections,US,Current levels,1196,1.035,1.1025000000000005,0,6
Diphtheria,Cumulative new infections,US,Current levels,1198,1.0365000000000006,1.1040000000000005,0,6
Diphtheria,Cumulative new infections,US,Current levels,1200,1.0380000000000014,1.106,0,6
Diphtheria,Cumulative new infections,US,Current levels,1202,1.0404999999999998,1.1085000000000005,0,6
Diphtheria,Cumulative new infections,US,Current levels,1204,1.0434999999999997,1.1119999999999994,0,6
Diphtheria,Cumulative new infections,US,Current levels,1206,1.0449999999999986,1.1134999999999993,0,6
Diphtheria,Cumulative new infections,US,Current levels,1208,1.0454999999999999,1.114,0,6
Diphtheria,Cumulative new infections,US,Current levels,1210,1.0475000000000003,1.117,0,6
Diphtheria,Cumulative new infections,US,Current levels,1212,1.049499999999999,1.1194999999999997,0,6
Diphtheria,Cumulative new infections,US,Current levels,1214,1.0524999999999995,1.1225,0,6
Diphtheria,Cumulative new infections,US,Current levels,1216,1.054,1.1239999999999997,0,6
Diphtheria,Cumulative new infections,US,Current levels,1218,1.056,1.1260000000000006,0,6
Diphtheria,Cumulative new infections,US,Current levels,1220,1.0574999999999997,1.1275000000000002,0,6
Diphtheria,Cumulative new infections,US,Current levels,1222,1.061,1.1309999999999998,0,6
Diphtheria,Cumulative new infections,US,Current levels,1224,1.0620000000000007,1.1319999999999997,0,6
Diphtheria,Cumulative new infections,US,Current levels,1226,1.0635000000000006,1.1334999999999997,0,6
Diphtheria,Cumulative new infections,US,Current levels,1228,1.0650000000000002,1.1350000000000002,0,6
Diphtheria,Cumulative new infections,US,Current levels,1230,1.0655,1.1354999999999995,0,6
Diphtheria,Cumulative new infections,US,Current levels,1232,1.0669999999999997,1.1369999999999996,0,6
Diphtheria,Cumulative new infections,US,Current levels,1234,1.0695000000000003,1.1399999999999995,0,6
Diphtheria,Cumulative new infections,US,Current levels,1236,1.0710000000000004,1.141500000000001,0,6
Diphtheria,Cumulative new infections,US,Current levels,1238,1.0729999999999997,1.1434999999999995,0,6
Diphtheria,Cumulative new infections,US,Current levels,1240,1.0739999999999996,1.1444999999999996,0,6
Diphtheria,Cumulative new infections,US,Current levels,1242,1.075,1.1455000000000006,0,6
Diphtheria,Cumulative new infections,US,Current levels,1244,1.0774999999999995,1.148,0,6
Diphtheria,Cumulative new infections,US,Current levels,1246,1.0785000000000005,1.1489999999999994,0,6
Diphtheria,Cumulative new infections,US,Current levels,1248,1.0795000000000001,1.1500000000000004,0,6
Diphtheria,Cumulative new infections,US,Current levels,1250,1.0804999999999993,1.1509999999999996,0,6
Diphtheria,Cumulative new infections,US,Current levels,1252,1.0815000000000006,1.1524999999999994,0,6
Diphtheria,Cumulative new infections,US,Current levels,1254,1.0824999999999994,1.1534999999999995,0,6
Diphtheria,Cumulative new infections,US,Current levels,1256,1.0849999999999993,1.1564999999999994,0,6
Diphtheria,Cumulative new infections,US,Current levels,1258,1.0875000000000006,1.1594999999999995,0,6
Diphtheria,Cumulative new infections,US,Current levels,1260,1.0894999999999997,1.1615000000000006,0,6
Diphtheria,Cumulative new infections,US,Current levels,1262,1.0899999999999994,1.1620000000000006,0,6
Diphtheria,Cumulative new infections,US,Current levels,1264,1.0924999999999996,1.1645000000000003,0,6
Diphtheria,Cumulative new infections,US,Current levels,1266,1.0939999999999999,1.166,0,6
Diphtheria,Cumulative new infections,US,Current levels,1268,1.0954999999999995,1.1675,0,6
Diphtheria,Cumulative new infections,US,Current levels,1270,1.0959999999999988,1.1680000000000004,0,6
Diphtheria,Cumulative new infections,US,Current levels,1272,1.0965000000000005,1.1684999999999997,0,6
Diphtheria,Cumulative new infections,US,Current levels,1274,1.098,1.169999999999999,0,6
Diphtheria,Cumulative new infections,US,Current levels,1276,1.0990000000000006,1.1710000000000003,0,6
Diphtheria,Cumulative new infections,US,Current levels,1278,1.0999999999999996,1.1720000000000002,0,6
Diphtheria,Cumulative new infections,US,Current levels,1280,1.1020000000000003,1.1740000000000004,0,6
Diphtheria,Cumulative new infections,US,Current levels,1282,1.1029999999999993,1.175,0,6
Diphtheria,Cumulative new infections,US,Current levels,1284,1.1034999999999997,1.1764999999999999,0,6
Diphtheria,Cumulative new infections,US,Current levels,1286,1.1055000000000006,1.1785000000000003,0,6
Diphtheria,Cumulative new infections,US,Current levels,1288,1.1074999999999993,1.1805,0,6
Diphtheria,Cumulative new infections,US,Current levels,1290,1.1079999999999999,1.1809999999999996,0,6
Diphtheria,Cumulative new infections,US,Current levels,1292,1.1085000000000005,1.1815000000000002,0,6
Diphtheria,Cumulative new infections,US,Current levels,1294,1.108999999999999,1.182,0,6
Diphtheria,Cumulative new infections,US,Current levels,1296,1.1100000000000005,1.1830000000000003,0,6
Diphtheria,Cumulative new infections,US,Current levels,1298,1.111,1.184,0,6
Diphtheria,Cumulative new infections,US,Current levels,1300,1.1115000000000004,1.185,0,6
Diphtheria,Cumulative new infections,US,Current levels,1302,1.1119999999999997,1.1859999999999997,0,6
Diphtheria,Cumulative new infections,US,Current levels,1304,1.1135,1.1875,0,6
Diphtheria,Cumulative new infections,US,Current levels,1306,1.115,1.189,0,6
Diphtheria,Cumulative new infections,US,Current levels,1308,1.1150000000000002,1.189,0,6
Diphtheria,Cumulative new infections,US,Current levels,1310,1.1169999999999998,1.191,0,6
Diphtheria,Cumulative new infections,US,Current levels,1312,1.1175000000000002,1.1915,0,6
Diphtheria,Cumulative new infections,US,Current levels,1314,1.118,1.192,0,6
Diphtheria,Cumulative new infections,US,Current levels,1316,1.1190000000000002,1.193000000000001,0,6
Diphtheria,Cumulative new infections,US,Current levels,1318,1.121,1.195,0,6
Diphtheria,Cumulative new infections,US,Current levels,1320,1.1235,1.1979999999999997,0,6
Diphtheria,Cumulative new infections,US,Current levels,1322,1.125,1.1999999999999986,0,6
Diphtheria,Cumulative new infections,US,Current levels,1324,1.126,1.2009999999999996,0,6
Diphtheria,Cumulative new infections,US,Current levels,1326,1.1274999999999997,1.2024999999999995,0,6
Diphtheria,Cumulative new infections,US,Current levels,1328,1.1284999999999996,1.2035000000000011,0,6
Diphtheria,Cumulative new infections,US,Current levels,1330,1.1295,1.2045,0,6
Diphtheria,Cumulative new infections,US,Current levels,1332,1.1315000000000004,1.2065000000000008,0,6
Diphtheria,Cumulative new infections,US,Current levels,1334,1.132,1.2069999999999996,0,6
Diphtheria,Cumulative new infections,US,Current levels,1336,1.1330000000000005,1.2080000000000004,0,6
Diphtheria,Cumulative new infections,US,Current levels,1338,1.1350000000000002,1.2099999999999993,0,6
Diphtheria,Cumulative new infections,US,Current levels,1340,1.1365,1.2114999999999994,0,6
Diphtheria,Cumulative new infections,US,Current levels,1342,1.1384999999999996,1.213499999999999,0,6
Diphtheria,Cumulative new infections,US,Current levels,1344,1.139500000000001,1.2144999999999995,0,6
Diphtheria,Cumulative new infections,US,Current levels,1346,1.1425000000000005,1.2174999999999996,0,6
Diphtheria,Cumulative new infections,US,Current levels,1348,1.1440000000000006,1.2189999999999994,0,6
Diphtheria,Cumulative new infections,US,Current levels,1350,1.1455000000000004,1.2204999999999997,0,6
Diphtheria,Cumulative new infections,US,Current levels,1352,1.1474999999999995,1.2225000000000008,0,6
Diphtheria,Cumulative new infections,US,Current levels,1354,1.1494999999999995,1.2245000000000001,0,6
Diphtheria,Cumulative new infections,US,Current levels,1356,1.1500000000000004,1.2249999999999996,0,6
Diphtheria,Cumulative new infections,US,Current levels,1358,1.1509999999999996,1.2260000000000006,0,6.024999999999864
Diphtheria,Cumulative new infections,US,Current levels,1360,1.1534999999999993,1.228500000000001,0,6.024999999999864
Diphtheria,Cumulative new infections,US,Current levels,1362,1.1554999999999997,1.2305000000000004,0,7
Diphtheria,Cumulative new infections,US,Current levels,1364,1.1560000000000006,1.2309999999999992,0,7
Diphtheria,Cumulative new infections,US,Current levels,1366,1.1579999999999995,1.233000000000001,0,7
Diphtheria,Cumulative new infections,US,Current levels,1368,1.1590000000000003,1.233999999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1370,1.1605000000000008,1.2354999999999987,0,7
Diphtheria,Cumulative new infections,US,Current levels,1372,1.1624999999999994,1.2380000000000004,0,7
Diphtheria,Cumulative new infections,US,Current levels,1374,1.1639999999999993,1.2394999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1376,1.166,1.2419999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1378,1.1675,1.2435000000000003,0,7
Diphtheria,Cumulative new infections,US,Current levels,1380,1.1680000000000004,1.2444999999999997,0,7
Diphtheria,Cumulative new infections,US,Current levels,1382,1.1699999999999986,1.2465000000000013,0,7
Diphtheria,Cumulative new infections,US,Current levels,1384,1.1705000000000003,1.2474999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1386,1.1729999999999994,1.25,0,7
Diphtheria,Cumulative new infections,US,Current levels,1388,1.1740000000000004,1.251,0,7
Diphtheria,Cumulative new infections,US,Current levels,1390,1.1759999999999995,1.253,0,7
Diphtheria,Cumulative new infections,US,Current levels,1392,1.1770000000000003,1.254,0,7
Diphtheria,Cumulative new infections,US,Current levels,1394,1.178000000000001,1.2550000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1396,1.1785000000000003,1.2555000000000003,0,7
Diphtheria,Cumulative new infections,US,Current levels,1398,1.1815000000000002,1.2585000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1400,1.1829999999999998,1.2600000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1402,1.1840000000000008,1.2610000000000001,0,7
Diphtheria,Cumulative new infections,US,Current levels,1404,1.1849999999999992,1.2619999999999996,0,7
Diphtheria,Cumulative new infections,US,Current levels,1406,1.1865,1.264,0,7
Diphtheria,Cumulative new infections,US,Current levels,1408,1.189,1.2664999999999997,0,7
Diphtheria,Cumulative new infections,US,Current levels,1410,1.1905,1.2690000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1412,1.1905,1.2690000000000008,0,7
Diphtheria,Cumulative new infections,US,Current levels,1414,1.191,1.2694999999999996,0,7
Diphtheria,Cumulative new infections,US,Current levels,1416,1.194,1.2724999999999995,0,7
Diphtheria,Cumulative new infections,US,Current levels,1418,1.1974999999999998,1.2765000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1420,1.1979999999999995,1.2769999999999995,0,7
Diphtheria,Cumulative new infections,US,Current levels,1422,1.1984999999999995,1.2774999999999996,0,7
Diphtheria,Cumulative new infections,US,Current levels,1424,1.200500000000001,1.2799999999999994,0,7
Diphtheria,Cumulative new infections,US,Current levels,1426,1.2020000000000006,1.2814999999999996,0,7
Diphtheria,Cumulative new infections,US,Current levels,1428,1.2029999999999998,1.2825000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1430,1.2054999999999996,1.2850000000000015,0,7
Diphtheria,Cumulative new infections,US,Current levels,1432,1.206,1.2855000000000005,0,7
Diphtheria,Cumulative new infections,US,Current levels,1434,1.2074999999999998,1.2870000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1436,1.2089999999999999,1.2885000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1438,1.2114999999999994,1.2910000000000015,0,7
Diphtheria,Cumulative new infections,US,Current levels,1440,1.2129999999999994,1.2925,0,7
Diphtheria,Cumulative new infections,US,Current levels,1442,1.2144999999999995,1.2939999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1444,1.2174999999999996,1.2970000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1446,1.219500000000002,1.2990000000000004,0,7
Diphtheria,Cumulative new infections,US,Current levels,1448,1.2209999999999999,1.3005000000000004,0,7
Diphtheria,Cumulative new infections,US,Current levels,1450,1.2234999999999991,1.3030000000000008,0,7
Diphtheria,Cumulative new infections,US,Current levels,1452,1.2249999999999992,1.3049999999999988,0,7
Diphtheria,Cumulative new infections,US,Current levels,1454,1.2299999999999998,1.3099999999999992,0,7
Diphtheria,Cumulative new infections,US,Current levels,1456,1.2309999999999994,1.311,0,7
Diphtheria,Cumulative new infections,US,Current levels,1458,1.232499999999999,1.313,0,7
Diphtheria,Cumulative new infections,US,Current levels,1460,1.2335000000000003,1.3140000000000003,0,7
Diphtheria,Cumulative new infections,US,Current levels,1462,1.236,1.3165000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1464,1.2375000000000007,1.318,0,7
Diphtheria,Cumulative new infections,US,Current levels,1466,1.2390000000000005,1.3195000000000001,0,7
Diphtheria,Cumulative new infections,US,Current levels,1468,1.2410000000000003,1.3219999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1470,1.2415,1.3229999999999997,0,7
Diphtheria,Cumulative new infections,US,Current levels,1472,1.2419999999999998,1.3235,0,7
Diphtheria,Cumulative new infections,US,Current levels,1474,1.243,1.3244999999999996,0,7
Diphtheria,Cumulative new infections,US,Current levels,1476,1.2440000000000002,1.325500000000001,0,7
Diphtheria,Cumulative new infections,US,Current levels,1478,1.2440000000000002,1.3255000000000003,0,7
Diphtheria,Cumulative new infections,US,Current levels,1480,1.2455000000000003,1.327000000000001,0,7
Diphtheria,Cumulative new infections,US,Current levels,1482,1.2485,1.330000000000001,0,7
Diphtheria,Cumulative new infections,US,Current levels,1484,1.25,1.3315000000000003,0,7
Diphtheria,Cumulative new infections,US,Current levels,1486,1.2510000000000001,1.3324999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1488,1.252500000000001,1.3339999999999996,0,7
Diphtheria,Cumulative new infections,US,Current levels,1490,1.254,1.3354999999999995,0,7
Diphtheria,Cumulative new infections,US,Current levels,1492,1.254999999999999,1.3364999999999994,0,7
Diphtheria,Cumulative new infections,US,Current levels,1494,1.2559999999999998,1.3374999999999997,0,7
Diphtheria,Cumulative new infections,US,Current levels,1496,1.2570000000000003,1.3384999999999994,0,7
Diphtheria,Cumulative new infections,US,Current levels,1498,1.2595000000000003,1.3415000000000004,0,7
Diphtheria,Cumulative new infections,US,Current levels,1500,1.2604999999999997,1.3424999999999994,0,7
Diphtheria,Cumulative new infections,US,Current levels,1502,1.2619999999999998,1.3439999999999996,0,7
Diphtheria,Cumulative new infections,US,Current levels,1504,1.2640000000000002,1.3459999999999996,0,7
Diphtheria,Cumulative new infections,US,Current levels,1506,1.2654999999999998,1.3475000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1508,1.2669999999999997,1.3490000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1510,1.2684999999999997,1.3505000000000005,0,7
Diphtheria,Cumulative new infections,US,Current levels,1512,1.2715,1.3535000000000015,0,7
Diphtheria,Cumulative new infections,US,Current levels,1514,1.2729999999999995,1.3550000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1516,1.2744999999999995,1.3564999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1518,1.2759999999999994,1.3580000000000008,0,7
Diphtheria,Cumulative new infections,US,Current levels,1520,1.2774999999999983,1.3595000000000004,0,7
Diphtheria,Cumulative new infections,US,Current levels,1522,1.2790000000000012,1.3610000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1524,1.2795000000000007,1.361999999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1526,1.2795000000000005,1.3625000000000007,0,7
Diphtheria,Cumulative new infections,US,Current levels,1528,1.2820000000000005,1.3655,0,7
Diphtheria,Cumulative new infections,US,Current levels,1530,1.2840000000000005,1.3680000000000003,0,7
Diphtheria,Cumulative new infections,US,Current levels,1532,1.2859999999999998,1.3699999999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1534,1.2874999999999994,1.3715000000000004,0,7
Diphtheria,Cumulative new infections,US,Current levels,1536,1.2874999999999996,1.3715000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1538,1.2895000000000012,1.3735,0,7
Diphtheria,Cumulative new infections,US,Current levels,1540,1.2915000000000008,1.3754999999999995,0,7
Diphtheria,Cumulative new infections,US,Current levels,1542,1.2934999999999994,1.3775000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1544,1.294999999999999,1.3790000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1546,1.296499999999999,1.3805000000000007,0,7
Diphtheria,Cumulative new infections,US,Current levels,1548,1.2969999999999997,1.3809999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1550,1.2984999999999998,1.3824999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1552,1.3010000000000002,1.3850000000000005,0,7
Diphtheria,Cumulative new infections,US,Current levels,1554,1.3015,1.3854999999999997,0,7
Diphtheria,Cumulative new infections,US,Current levels,1556,1.3039999999999998,1.388000000000001,0,7
Diphtheria,Cumulative new infections,US,Current levels,1558,1.3065000000000002,1.3904999999999994,0,7
Diphtheria,Cumulative new infections,US,Current levels,1560,1.3095,1.393499999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1562,1.3125,1.3964999999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1564,1.3155,1.3994999999999986,0,7
Diphtheria,Cumulative new infections,US,Current levels,1566,1.3169999999999997,1.4009999999999991,0,7
Diphtheria,Cumulative new infections,US,Current levels,1568,1.3189999999999995,1.403,0,7
Diphtheria,Cumulative new infections,US,Current levels,1570,1.321,1.4049999999999996,0,7
Diphtheria,Cumulative new infections,US,Current levels,1572,1.3225,1.4064999999999994,0,7
Diphtheria,Cumulative new infections,US,Current levels,1574,1.3244999999999996,1.408499999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1576,1.3274999999999997,1.4115000000000004,0,7
Diphtheria,Cumulative new infections,US,Current levels,1578,1.3304999999999996,1.4145000000000003,0,7
Diphtheria,Cumulative new infections,US,Current levels,1580,1.3324999999999998,1.4165000000000008,0,7
Diphtheria,Cumulative new infections,US,Current levels,1582,1.3354,1.4195000000000007,0,7
Diphtheria,Cumulative new infections,US,Current levels,1584,1.3565000000000003,1.4214999999999995,0,7
Diphtheria,Cumulative new infections,US,Current levels,1586,1.3574999999999993,1.4225000000000005,0,7
Diphtheria,Cumulative new infections,US,Current levels,1588,1.3600000000000003,1.4250000000000005,0,7
Diphtheria,Cumulative new infections,US,Current levels,1590,1.3615000000000004,1.4265000000000005,0,7
Diphtheria,Cumulative new infections,US,Current levels,1592,1.3630000000000004,1.429,0,7
Diphtheria,Cumulative new infections,US,Current levels,1594,1.3645000000000003,1.4310000000000003,0,7
Diphtheria,Cumulative new infections,US,Current levels,1596,1.3670000000000004,1.434000000000001,0,7
Diphtheria,Cumulative new infections,US,Current levels,1598,1.3680000000000003,1.4354999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1600,1.3690000000000002,1.4364999999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1602,1.3705000000000003,1.4384999999999997,0,7
Diphtheria,Cumulative new infections,US,Current levels,1604,1.3715,1.4400000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1606,1.3735,1.4419999999999997,0,7
Diphtheria,Cumulative new infections,US,Current levels,1608,1.374500000000001,1.443000000000001,0,7
Diphtheria,Cumulative new infections,US,Current levels,1610,1.3765,1.4449999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1612,1.3765000000000003,1.4450000000000005,0,7
Diphtheria,Cumulative new infections,US,Current levels,1614,1.3784999999999998,1.447,0,7
Diphtheria,Cumulative new infections,US,Current levels,1616,1.3794999999999997,1.448,0,7
Diphtheria,Cumulative new infections,US,Current levels,1618,1.382,1.4505000000000003,0,7
Diphtheria,Cumulative new infections,US,Current levels,1620,1.3825,1.4509999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1622,1.3854999999999997,1.4539999999999995,0,7
Diphtheria,Cumulative new infections,US,Current levels,1624,1.388000000000001,1.4565000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1626,1.389500000000001,1.4580000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1628,1.3914999999999997,1.4599999999999993,0,7
Diphtheria,Cumulative new infections,US,Current levels,1630,1.3925000000000012,1.4610000000000012,0,7
Diphtheria,Cumulative new infections,US,Current levels,1632,1.3955000000000004,1.4640000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1634,1.3974999999999995,1.4659999999999995,0,7
Diphtheria,Cumulative new infections,US,Current levels,1636,1.4000000000000004,1.4685000000000001,0,7
Diphtheria,Cumulative new infections,US,Current levels,1638,1.4019999999999995,1.4704999999999995,0,7
Diphtheria,Cumulative new infections,US,Current levels,1640,1.4030000000000005,1.4715000000000005,0,7
Diphtheria,Cumulative new infections,US,Current levels,1642,1.4040000000000017,1.4730000000000008,0,7
Diphtheria,Cumulative new infections,US,Current levels,1644,1.4045000000000007,1.4734999999999994,0,7
Diphtheria,Cumulative new infections,US,Current levels,1646,1.4070000000000011,1.4760000000000009,0,7
Diphtheria,Cumulative new infections,US,Current levels,1648,1.4079999999999995,1.4775000000000003,0,7
Diphtheria,Cumulative new infections,US,Current levels,1650,1.4094999999999995,1.4790000000000008,0,7
Diphtheria,Cumulative new infections,US,Current levels,1652,1.4100000000000008,1.4794999999999994,0,7
Diphtheria,Cumulative new infections,US,Current levels,1654,1.4114999999999998,1.4820000000000004,0,7
Diphtheria,Cumulative new infections,US,Current levels,1656,1.4124999999999994,1.4830000000000005,0,7
Diphtheria,Cumulative new infections,US,Current levels,1658,1.4130000000000005,1.4835000000000003,0,7
